global_step,epoch,loss,learning_rate,correctness_reward,format_reward,total_reward,num_samples
26,0.208,0.03130299597978592,4.000000000000001e-06,0.21993856877088547,0.6666666666666666,0.35327190210421877,2
27,0.216,0.03461958467960358,3.96e-06,0.7326025068759918,0.5,0.8326025068759918,2
28,0.224,0.02953866869211197,3.920000000000001e-06,0.48852795362472534,0.6666666666666666,0.6218612869580586,2
29,0.232,0.028332874178886414,3.88e-06,0.6072026193141937,0.6666666666666666,0.740535952647527,2
30,0.24,0.026634179055690765,3.8400000000000005e-06,0.5578305125236511,0.5,0.6578305125236511,2
31,0.248,0.03005966544151306,3.8000000000000005e-06,0.5763615369796753,0.6666666666666666,0.7096948703130086,2
32,0.256,0.036949120461940765,3.7600000000000004e-06,0.6387825906276703,0.6666666666666666,0.7721159239610036,2
33,0.264,0.033357225358486176,3.7200000000000004e-06,0.6967849433422089,0.6666666666666666,0.8301182766755422,2
34,0.272,0.03425531089305878,3.6800000000000003e-06,0.6594928503036499,0.5,0.7594928503036499,2
35,0.28,0.028667591512203217,3.6400000000000003e-06,0.7024136483669281,0.6666666666666666,0.8357469817002614,2
36,0.288,0.03247997909784317,3.6000000000000003e-06,0.6100521087646484,0.6666666666666666,0.7433854420979817,2
37,0.296,0.02836502343416214,3.5600000000000002e-06,0.7267752587795258,0.5,0.8267752587795257,2
38,0.304,0.027358219027519226,3.52e-06,0.3110707923769951,0.8333333333333333,0.4777374590436617,2
39,0.312,0.029348894953727722,3.48e-06,0.4261399209499359,0.6666666666666666,0.5594732542832692,2
40,0.32,0.0326971560716629,3.44e-06,0.4736763834953308,0.6666666666666666,0.6070097168286641,2
41,0.328,0.030044764280319214,3.4000000000000005e-06,0.3588510602712631,0.8333333333333333,0.5255177269379298,2
42,0.336,0.03260144591331482,3.3600000000000004e-06,0.6972536146640778,0.6666666666666666,0.8305869479974111,2
43,0.344,0.03217703104019165,3.3200000000000004e-06,0.7701848149299622,0.5,0.8701848149299621,2
44,0.352,0.029802672564983368,3.2800000000000004e-06,0.4669675976037979,0.8333333333333333,0.6336342642704645,2
45,0.36,0.03260292112827301,3.2400000000000003e-06,0.5547382831573486,0.3333333333333333,0.6214049498240153,2
46,0.368,0.02782544493675232,3.2000000000000003e-06,0.7250659465789795,0.5,0.8250659465789795,2
47,0.376,0.031552754342556,3.1600000000000002e-06,0.7529282867908478,0.6666666666666666,0.8862616201241811,2
48,0.384,0.034907035529613495,3.12e-06,0.5406569689512253,0.6666666666666666,0.6739903022845586,2
49,0.392,0.034801118075847626,3.08e-06,0.637266218662262,0.5,0.7372662186622619,2
50,0.4,0.033315226435661316,3.04e-06,0.5781236290931702,0.6666666666666666,0.7114569624265035,2
51,0.408,0.030791647732257843,3e-06,0.5408944189548492,0.8333333333333333,0.7075610856215159,2
52,0.416,0.032297760248184204,2.96e-06,0.6049845218658447,0.8333333333333333,0.7716511885325114,2
53,0.424,0.03177545964717865,2.92e-06,0.6568007171154022,0.6666666666666666,0.7901340504487355,2
54,0.432,0.029498755931854248,2.88e-06,0.6294894218444824,0.6666666666666666,0.7628227551778157,2
55,0.44,0.027752429246902466,2.84e-06,0.5793973207473755,0.6666666666666666,0.7127306540807088,2
56,0.448,0.029396437108516693,2.8000000000000003e-06,0.7718473970890045,0.3333333333333333,0.8385140637556712,2
57,0.456,0.03470093756914139,2.7600000000000003e-06,0.7045182287693024,0.5,0.8045182287693023,2
58,0.464,0.027015507221221924,2.7200000000000002e-06,0.7236447036266327,0.8333333333333333,0.8903113702932993,2
59,0.472,0.027115024626255035,2.68e-06,0.3449023813009262,0.6666666666666666,0.4782357146342595,2
60,0.48,0.030332230031490326,2.64e-06,0.6009437143802643,0.6666666666666666,0.7342770477135976,2
61,0.488,0.03195962309837341,2.6e-06,0.6042903065681458,0.3333333333333333,0.6709569732348124,2
62,0.496,0.03646237403154373,2.56e-06,0.5647264122962952,0.5,0.6647264122962951,2
63,0.504,0.03142063319683075,2.52e-06,0.6585463881492615,0.6666666666666666,0.7918797214825948,2
64,0.512,0.031372033059597015,2.4800000000000004e-06,0.622462272644043,0.6666666666666666,0.7557956059773763,2
65,0.52,0.033081717789173126,2.4400000000000004e-06,0.646183967590332,0.5,0.746183967590332,2
66,0.528,0.03022078424692154,2.4000000000000003e-06,0.7239011526107788,0.5,0.8239011526107788,2
67,0.536,0.03386564552783966,2.3600000000000003e-06,0.7912459373474121,0.6666666666666666,0.9245792706807454,2
68,0.544,0.02924644947052002,2.3200000000000002e-06,0.7614170610904694,0.8333333333333333,0.928083727757136,2
69,0.552,0.02888905256986618,2.28e-06,0.6729159355163574,0.6666666666666666,0.8062492688496907,2
70,0.56,0.03125797212123871,2.24e-06,0.7319908738136292,0.5,0.8319908738136291,2
71,0.568,0.0315932035446167,2.2e-06,0.7072517573833466,0.5,0.8072517573833465,2
72,0.576,0.033202849328517914,2.16e-06,0.6375161111354828,0.5,0.7375161111354828,2
73,0.584,0.03259078413248062,2.12e-06,0.7598116993904114,0.6666666666666666,0.8931450327237447,2
74,0.592,0.030168473720550537,2.08e-06,0.5544531941413879,0.6666666666666666,0.6877865274747212,2
75,0.6,0.026675105094909668,2.04e-06,0.5584599077701569,0.6666666666666666,0.6917932411034902,2
76,0.608,0.027423284947872162,2.0000000000000003e-06,0.45164020359516144,0.6666666666666666,0.5849735369284947,2
77,0.616,0.03258076310157776,1.9600000000000003e-06,0.5701670795679092,0.6666666666666666,0.7035004129012425,2
78,0.624,0.029767386615276337,1.9200000000000003e-06,0.44004562497138977,0.5,0.5400456249713897,2
79,0.632,0.03630731254816055,1.8800000000000002e-06,0.6953183114528656,1.0,0.8953183114528656,2
80,0.64,0.03315998613834381,1.8400000000000002e-06,0.49993111193180084,0.6666666666666666,0.6332644452651341,2
81,0.648,0.03733592480421066,1.8000000000000001e-06,0.5265681147575378,0.6666666666666666,0.6599014480908711,2
82,0.656,0.03113311529159546,1.76e-06,0.6614241600036621,0.6666666666666666,0.7947574933369954,2
83,0.664,0.028346359729766846,1.72e-06,0.8242420256137848,0.5,0.9242420256137848,2
84,0.672,0.03049507737159729,1.6800000000000002e-06,0.7814149558544159,0.6666666666666666,0.9147482891877492,2
85,0.68,0.028570182621479034,1.6400000000000002e-06,0.6616809070110321,0.6666666666666666,0.7950142403443654,2
86,0.688,0.03455156832933426,1.6000000000000001e-06,0.7838242948055267,0.6666666666666666,0.91715762813886,2
87,0.696,0.030467383563518524,1.56e-06,0.7667892277240753,0.6666666666666666,0.9001225610574086,2
88,0.704,0.03228238970041275,1.52e-06,0.8033968508243561,0.6666666666666666,0.9367301841576894,2
89,0.712,0.03063081204891205,1.48e-06,0.657200425863266,0.6666666666666666,0.7905337591965993,2
90,0.72,0.0320538729429245,1.44e-06,0.5094912797212601,0.6666666666666666,0.6428246130545934,2
91,0.728,0.031893983483314514,1.4000000000000001e-06,0.7810347974300385,0.6666666666666666,0.9143681307633718,2
92,0.736,0.030367642641067505,1.3600000000000001e-06,0.7876530587673187,0.6666666666666666,0.920986392100652,2
93,0.744,0.02476426213979721,1.32e-06,0.29515019059181213,0.5,0.3951501905918121,2
94,0.752,0.037094444036483765,1.28e-06,0.648935854434967,0.6666666666666666,0.7822691877683003,2
95,0.76,0.02634260058403015,1.2400000000000002e-06,0.6543625295162201,0.6666666666666666,0.7876958628495534,2
96,0.768,0.027965590357780457,1.2000000000000002e-06,0.4834376126527786,0.3333333333333333,0.5501042793194453,2
97,0.776,0.032650791108608246,1.1600000000000001e-06,0.371744841337204,0.6666666666666666,0.5050781746705373,2
98,0.784,0.0332137793302536,1.12e-06,0.617482915520668,0.6666666666666666,0.7508162488540013,2
99,0.792,0.03348766267299652,1.08e-06,0.481148898601532,0.6666666666666666,0.6144822319348653,2
100,0.8,0.028355970978736877,1.04e-06,0.5567329525947571,0.3333333333333333,0.6233996192614237,2
101,0.808,0.03337796777486801,1.0000000000000002e-06,0.6835055649280548,0.3333333333333333,0.7501722315947215,2
102,0.816,0.03325176239013672,9.600000000000001e-07,0.595817893743515,0.6666666666666666,0.7291512270768483,2
103,0.824,0.030812431126832962,9.200000000000001e-07,0.5857894718647003,0.6666666666666666,0.7191228051980336,2
104,0.832,0.03353650122880936,8.8e-07,0.6400873959064484,0.6666666666666666,0.7734207292397817,2
105,0.84,0.032329194247722626,8.400000000000001e-07,0.5081656575202942,0.6666666666666666,0.6414989908536275,2
106,0.848,0.03167571872472763,8.000000000000001e-07,0.534642904996872,0.5,0.6346429049968719,2
107,0.856,0.025469951331615448,7.6e-07,0.664653480052948,0.6666666666666666,0.7979868133862813,2
108,0.864,0.0338265597820282,7.2e-07,0.41973768174648285,0.6666666666666666,0.5530710150798162,2
109,0.872,0.03226258605718613,6.800000000000001e-07,0.8326525688171387,0.5,0.9326525688171386,2
110,0.88,0.036329880356788635,6.4e-07,0.7192465960979462,0.6666666666666666,0.8525799294312795,2
111,0.888,0.033801011741161346,6.000000000000001e-07,0.26061759889125824,0.6666666666666666,0.39395093222459154,2
112,0.896,0.030822530388832092,5.6e-07,0.3533939942717552,0.6666666666666666,0.4867273276050885,2
113,0.904,0.026092223823070526,5.2e-07,0.7206293940544128,0.6666666666666666,0.8539627273877461,2
114,0.912,0.029652699828147888,4.800000000000001e-07,0.6931138038635254,0.5,0.7931138038635254,2
115,0.92,0.028014175593852997,4.4e-07,0.7439868450164795,0.6666666666666666,0.8773201783498128,2
116,0.928,0.030035503208637238,4.0000000000000003e-07,0.6527674347162247,0.5,0.7527674347162246,2
117,0.936,0.03032635897397995,3.6e-07,0.5696156620979309,0.5,0.6696156620979309,2
118,0.944,0.03441192954778671,3.2e-07,0.7388051152229309,0.6666666666666666,0.8721384485562642,2
119,0.952,0.028801925480365753,2.8e-07,0.572933703660965,0.5,0.6729337036609649,2
120,0.96,0.030202679336071014,2.4000000000000003e-07,0.4652547240257263,0.6666666666666666,0.5985880573590596,2
121,0.968,0.02950863540172577,2.0000000000000002e-07,0.7506559193134308,0.6666666666666666,0.8839892526467641,2
122,0.976,0.028205357491970062,1.6e-07,0.3883494883775711,0.6666666666666666,0.5216828217109044,2
123,0.984,0.030583590269088745,1.2000000000000002e-07,0.8057458698749542,0.6666666666666666,0.9390792032082875,2
124,0.992,0.03638007491827011,8e-08,0.2721956968307495,0.6666666666666666,0.4055290301640828,2
125,1.0,0.03153206408023834,4e-08,0.8580506145954132,0.5,0.9580506145954132,2
125,1.0,,,0.8580506145954132,0.5,0.9580506145954132,2
