global_step,epoch,loss,learning_rate,correctness_reward,format_reward,total_reward,num_samples
66,0.132,0.006293265614658594,4.578947368421053e-06,0.6706104576587677,0.9166666666666666,0.853943790992101,4
67,0.134,0.013568395748734474,4.568421052631579e-06,0.3934941589832306,0.5833333333333333,0.5101608256498973,4
68,0.136,0.12022913247346878,4.557894736842105e-06,0.445916123688221,0.75,0.5959161236882209,4
69,0.138,0.007135223597288132,4.547368421052632e-06,0.6052790954709053,0.75,0.7552790954709052,4
70,0.14,-0.01743471436202526,4.536842105263158e-06,0.6388959363102913,0.6666666666666666,0.7722292696436246,4
71,0.142,0.05179242044687271,4.526315789473685e-06,0.6546799093484879,0.75,0.8046799093484878,4
72,0.144,0.08052795380353928,4.5157894736842115e-06,0.635368175804615,0.8333333333333333,0.8020348424712817,4
73,0.146,0.05389271676540375,4.505263157894737e-06,0.5430287197232246,0.8333333333333333,0.7096953863898913,4
74,0.148,0.18079885840415955,4.494736842105263e-06,0.4930250719189644,0.6666666666666666,0.6263584052522977,4
75,0.15,-0.04714013263583183,4.48421052631579e-06,0.6874534338712692,0.5833333333333333,0.8041201005379359,4
76,0.152,0.0035043067764490843,4.473684210526316e-06,0.5321372225880623,0.5833333333333333,0.648803889254729,4
77,0.154,0.040908850729465485,4.463157894736842e-06,0.49705421924591064,0.75,0.6470542192459106,4
78,0.156,0.1428796648979187,4.452631578947369e-06,0.2406291328370571,0.5833333333333333,0.35729579950372375,4
79,0.158,0.04131457954645157,4.442105263157896e-06,0.5439035445451736,0.5833333333333333,0.6605702112118403,4
80,0.16,0.024817392230033875,4.431578947368421e-06,0.7889051139354706,0.75,0.9389051139354705,4
81,0.162,0.0005975509993731976,4.4210526315789476e-06,0.7972990572452545,0.8333333333333333,0.9639657239119211,4
82,0.164,-0.023762496188282967,4.410526315789474e-06,0.37130384147167206,0.75,0.5213038414716721,4
83,0.166,-1.1324882507324219e-06,4.4e-06,0.7879270762205124,0.5833333333333333,0.9045937428871791,4
84,0.168,0.11398154497146606,4.3894736842105266e-06,0.6084684133529663,0.75,0.7584684133529662,4
85,0.17,0.051785361021757126,4.378947368421053e-06,0.40909408405423164,0.75,0.5590940840542317,4
86,0.172,0.09083528816699982,4.368421052631579e-06,0.5007105022668839,0.6666666666666666,0.6340438356002172,4
87,0.174,-0.07912475615739822,4.3578947368421055e-06,0.306799940764904,0.75,0.45679994076490404,4
88,0.176,-0.05648085102438927,4.347368421052632e-06,0.4666498154401779,0.6666666666666666,0.5999831487735112,4
89,0.178,0.09438430517911911,4.336842105263158e-06,0.49361421912908554,0.8333333333333334,0.6602808857957522,4
90,0.18,0.0025729902554303408,4.3263157894736845e-06,0.5756406635046005,0.8333333333333333,0.7423073301712672,4
91,0.182,0.10391104966402054,4.315789473684211e-06,0.7125367522239685,0.75,0.8625367522239684,4
92,0.184,-0.10350742191076279,4.305263157894737e-06,0.6983581483364105,0.5833333333333333,0.8150248150030772,4
93,0.186,0.00573773542419076,4.2947368421052635e-06,0.48296820372343063,0.9166666666666666,0.666301537056764,4
94,0.188,0.05138060823082924,4.28421052631579e-06,0.6739892214536667,0.75,0.8239892214536666,4
95,0.19,0.15126760303974152,4.273684210526316e-06,0.4523504748940468,0.75,0.6023504748940467,4
96,0.192,0.13130047917366028,4.2631578947368425e-06,0.24729769490659237,0.6666666666666666,0.3806310282399257,4
97,0.194,0.09662297368049622,4.252631578947369e-06,0.3763203853741288,0.6666666666666666,0.5096537187074621,4
98,0.196,-0.1009124144911766,4.242105263157895e-06,0.5190704688429832,0.8333333333333333,0.6857371355096499,4
99,0.198,-0.020628178492188454,4.2315789473684215e-06,0.5191281549632549,0.6666666666666666,0.6524614882965882,4
100,0.2,0.01603097654879093,4.221052631578948e-06,0.6065773814916611,0.75,0.756577381491661,4
101,0.202,0.03175247088074684,4.210526315789474e-06,0.22493131458759308,0.8333333333333333,0.3915979812542597,4
102,0.204,0.0030657220631837845,4.2000000000000004e-06,0.5273579433560371,0.6666666666666666,0.6606912766893704,4
103,0.206,-0.0018355764914304018,4.189473684210527e-06,0.45847704261541367,0.75,0.6084770426154136,4
104,0.208,-0.00566876819357276,4.178947368421053e-06,0.4387030825018883,1.0,0.6387030825018882,4
105,0.21,0.02482699602842331,4.1684210526315794e-06,0.5811082050204277,0.5,0.6811082050204277,4
106,0.212,-1.5894572413799324e-07,4.157894736842106e-06,0.7281193882226944,0.6666666666666666,0.8614527215560277,4
107,0.214,0.15143604576587677,4.147368421052632e-06,0.5851196125149727,0.6666666666666666,0.718452945848306,4
108,0.216,0.08370675146579742,4.136842105263158e-06,0.6230745762586594,0.5,0.7230745762586593,4
109,0.218,0.1735803335905075,4.126315789473685e-06,0.8107690811157227,0.5833333333333333,0.9274357477823894,4
110,0.22,-0.14141714572906494,4.115789473684211e-06,0.39246149361133575,0.9166666666666666,0.5757948269446691,4
111,0.222,0.001957574626430869,4.105263157894737e-06,0.6989504992961884,0.6666666666666666,0.8322838326295217,4
112,0.224,0.013959982432425022,4.094736842105264e-06,0.6212650537490845,0.75,0.7712650537490844,4
113,0.226,-0.1967124491930008,4.08421052631579e-06,0.43368998169898987,0.75,0.5836899816989898,4
114,0.228,0.00872770231217146,4.073684210526316e-06,0.5859858691692352,0.6666666666666666,0.7193192025025685,4
115,0.23,-0.10623718798160553,4.063157894736842e-06,0.7202409207820892,1.0,0.9202409207820892,4
116,0.232,0.08572672307491302,4.052631578947368e-06,0.7437276393175125,0.75,0.8937276393175124,4
117,0.234,-0.026646563783288002,4.042105263157895e-06,0.6881266608834267,0.75,0.8381266608834266,4
118,0.236,1.9868215517249155e-08,4.031578947368422e-06,0.514757327735424,0.6666666666666666,0.6480906610687573,4
119,0.238,0.08690936118364334,4.021052631578948e-06,0.684450089931488,1.0,0.884450089931488,4
120,0.24,0.09214737266302109,4.010526315789474e-06,0.6793551295995712,0.9166666666666666,0.8626884629329046,4
121,0.242,0.2762173116207123,4.000000000000001e-06,0.517948567867279,0.75,0.667948567867279,4
122,0.244,0.0,3.989473684210526e-06,0.41932617127895355,0.6666666666666666,0.5526595046122869,4
123,0.246,0.008400932885706425,3.9789473684210525e-06,0.6097348257899284,0.6666666666666666,0.7430681591232617,4
124,0.248,-0.0465925894677639,3.968421052631579e-06,0.6580280885100365,0.9166666666666666,0.8413614218433698,4
125,0.25,0.02112956903874874,3.957894736842106e-06,0.4964056462049484,0.5833333333333333,0.6130723128716151,4
126,0.252,0.006362811662256718,3.947368421052632e-06,0.5024723783135414,0.8333333333333333,0.669139044980208,4
127,0.254,0.04926702380180359,3.936842105263159e-06,0.5935395807027817,0.75,0.7435395807027816,4
128,0.256,0.033460166305303574,3.926315789473685e-06,0.7176265716552734,0.75,0.8676265716552733,4
129,0.258,-0.06175105273723602,3.9157894736842104e-06,0.5546569898724556,0.8333333333333333,0.7213236565391222,4
130,0.26,-0.14910197257995605,3.905263157894737e-06,0.6463929712772369,0.8333333333333334,0.8130596379439036,4
131,0.262,0.09375488758087158,3.894736842105263e-06,0.3127780109643936,0.9166666666666666,0.4961113442977269,4
132,0.264,-0.0013032370479777455,3.884210526315789e-06,0.5151466727256775,0.6666666666666666,0.6484800060590108,4
133,0.266,0.15451176464557648,3.873684210526316e-06,0.6640470772981644,0.9166666666666666,0.8473804106314977,4
134,0.268,0.006173515692353249,3.863157894736843e-06,0.5476785898208618,0.8333333333333333,0.7143452564875284,4
135,0.27,0.010641692206263542,3.852631578947369e-06,0.5823168903589249,0.75,0.7323168903589248,4
136,0.272,0.028580527752637863,3.842105263157895e-06,0.6539397835731506,0.8333333333333333,0.8206064502398173,4
137,0.274,-0.06924548745155334,3.831578947368421e-06,0.6850926876068115,0.8333333333333333,0.8517593542734782,4
138,0.276,-0.020323114469647408,3.821052631578947e-06,0.4721192941069603,0.75,0.6221192941069602,4
139,0.278,0.008224026300013065,3.810526315789474e-06,0.5032693296670914,0.6666666666666666,0.6366026630004247,4
140,0.28,-0.2887279987335205,3.8000000000000005e-06,0.6439958810806274,0.6666666666666666,0.7773292144139607,4
141,0.282,-0.1003577932715416,3.789473684210527e-06,0.6297384053468704,0.75,0.7797384053468703,4
142,0.284,0.12135650962591171,3.778947368421053e-06,0.5401119254529476,0.8333333333333334,0.7067785921196142,4
143,0.286,-0.08276477456092834,3.768421052631579e-06,0.27276216074824333,0.75,0.4227621607482433,4
144,0.288,-0.1765460968017578,3.7578947368421053e-06,0.40701073221862316,0.6666666666666666,0.5403440655519565,4
145,0.29,-0.05139731243252754,3.7473684210526317e-06,0.6055797412991524,0.8333333333333333,0.772246407965819,4
146,0.292,0.14161741733551025,3.736842105263158e-06,0.7068870812654495,0.9166666666666666,0.8902204145987829,4
147,0.294,-0.11553355306386948,3.7263157894736848e-06,0.34774456918239594,0.9166666666666666,0.5310779025157293,4
148,0.296,0.15804651379585266,3.715789473684211e-06,0.4751690700650215,0.5833333333333333,0.5918357367316882,4
149,0.298,-0.02380046248435974,3.7052631578947374e-06,0.6830416172742844,0.6666666666666666,0.8163749506076177,4
150,0.3,0.008407171815633774,3.6947368421052637e-06,0.3542224448174238,0.8333333333333333,0.5208891114840905,4
151,0.302,0.017274511978030205,3.6842105263157896e-06,0.4115310199558735,0.75,0.5615310199558735,4
152,0.304,0.09734158962965012,3.673684210526316e-06,0.4699706360697746,0.6666666666666666,0.6033039694031079,4
153,0.306,-0.09328093379735947,3.6631578947368423e-06,0.37982945516705513,0.8333333333333333,0.5464961218337218,4
154,0.308,0.047072671353816986,3.6526315789473686e-06,0.30739500746130943,1.0,0.5073950074613094,4
155,0.31,-0.048683177679777145,3.642105263157895e-06,0.6247645318508148,0.8333333333333334,0.7914311985174814,4
156,0.312,0.030648140236735344,3.6315789473684217e-06,0.715348869562149,1.0,0.915348869562149,4
157,0.314,-0.04071803018450737,3.621052631578948e-06,0.656780406832695,0.8333333333333333,0.8234470734993616,4
158,0.316,0.13425292074680328,3.610526315789474e-06,0.6621290296316147,0.9166666666666666,0.845462362964948,4
159,0.318,0.07092145830392838,3.6000000000000003e-06,0.5325906276702881,0.5833333333333333,0.6492572943369548,4
160,0.32,0.1059388518333435,3.5894736842105266e-06,0.4718063101172447,0.9166666666666666,0.6551396434505781,4
161,0.322,0.03761735185980797,3.578947368421053e-06,0.6142501682043076,0.75,0.7642501682043075,4
162,0.324,0.03842131420969963,3.5684210526315792e-06,0.6870638579130173,0.8333333333333333,0.8537305245796839,4
163,0.326,0.04916684702038765,3.5578947368421056e-06,0.5001672804355621,1.0,0.7001672804355621,4
164,0.328,0.006717493757605553,3.5473684210526323e-06,0.8173061013221741,0.9166666666666666,1.0006394346555074,4
165,0.33,-0.03093586675822735,3.536842105263158e-06,0.17087174765765667,0.9166666666666666,0.35420508099099,4
166,0.332,0.11194204539060593,3.5263157894736846e-06,0.4861861616373062,0.75,0.6361861616373061,4
167,0.334,0.016089236363768578,3.515789473684211e-06,0.6638150438666344,0.75,0.8138150438666343,4
168,0.336,0.11089493334293365,3.505263157894737e-06,0.6778203547000885,0.75,0.8278203547000884,4
169,0.338,-0.0010614286875352263,3.4947368421052635e-06,0.4712089039385319,0.9166666666666666,0.6545422372718652,4
170,0.34,-0.013192708604037762,3.48421052631579e-06,0.5962831676006317,0.8333333333333333,0.7629498342672983,4
171,0.342,0.0007196991355158389,3.473684210526316e-06,0.5813543498516083,0.8333333333333333,0.7480210165182749,4
172,0.344,0.07670804858207703,3.463157894736842e-06,0.7126825898885727,0.8333333333333333,0.8793492565552393,4
173,0.346,0.1397363841533661,3.4526315789473684e-06,0.5741577334702015,0.6666666666666666,0.7074910668035348,4
174,0.348,0.09425630420446396,3.4421052631578947e-06,0.6990933120250702,0.8333333333333333,0.8657599786917368,4
175,0.35,-0.09173102676868439,3.4315789473684215e-06,0.6572067588567734,0.5,0.7572067588567734,4
176,0.352,-0.4542509615421295,3.421052631578948e-06,0.545250728726387,0.9166666666666666,0.7285840620597204,4
177,0.354,-0.012545948848128319,3.410526315789474e-06,0.6962017267942429,0.75,0.8462017267942428,4
178,0.356,0.031710993498563766,3.4000000000000005e-06,0.4550570324063301,0.5833333333333333,0.5717236990729968,4
179,0.358,0.07352715730667114,3.3894736842105264e-06,0.5566451102495193,1.0,0.7566451102495193,4
180,0.36,-0.049033667892217636,3.3789473684210527e-06,0.7242259532213211,0.75,0.874225953221321,4
181,0.362,-0.11572117358446121,3.368421052631579e-06,0.7288440465927124,0.9166666666666666,0.9121773799260458,4
182,0.364,-0.04469854757189751,3.3578947368421054e-06,0.6474734544754028,0.75,0.7974734544754027,4
183,0.366,0.13333441317081451,3.347368421052632e-06,0.5930146425962448,0.75,0.7430146425962447,4
184,0.368,0.13662420213222504,3.3368421052631584e-06,0.5485996156930923,0.6666666666666666,0.6819329490264256,4
185,0.37,0.0195151399821043,3.3263157894736848e-06,0.1906533845467493,0.75,0.34065338454674926,4
186,0.372,-0.029014084488153458,3.3157894736842107e-06,0.7600017040967941,0.5,0.8600017040967941,4
187,0.374,0.080574169754982,3.305263157894737e-06,0.3480261042714119,0.8333333333333333,0.5146927709380785,4
188,0.376,0.0697510614991188,3.2947368421052633e-06,0.6463446915149689,0.75,0.7963446915149688,4
189,0.378,0.07939908653497696,3.2842105263157897e-06,0.6375610083341599,1.0,0.8375610083341598,4
190,0.38,0.10658583045005798,3.273684210526316e-06,0.6207998543977737,0.75,0.7707998543977737,4
191,0.382,0.2260538935661316,3.2631578947368423e-06,0.5608627051115036,0.8333333333333333,0.7275293717781702,4
192,0.384,0.025289053097367287,3.252631578947369e-06,0.49757396429777145,0.6666666666666666,0.6309072976311048,4
193,0.386,0.1183953657746315,3.2421052631578945e-06,0.570606529712677,0.6666666666666666,0.7039398630460103,4
194,0.388,0.12371014058589935,3.2315789473684213e-06,0.8024712204933167,0.8333333333333333,0.9691378871599833,4
195,0.39,0.11011659353971481,3.2210526315789476e-06,0.7122671455144882,0.6666666666666666,0.8456004788478215,4
196,0.392,0.1494719684123993,3.210526315789474e-06,0.4044872000813484,0.8333333333333334,0.571153866748015,4
197,0.394,-0.028408024460077286,3.2000000000000003e-06,0.7130926549434662,0.8333333333333333,0.8797593216101328,4
198,0.396,0.04586564749479294,3.1894736842105266e-06,0.4486381411552429,0.6666666666666666,0.5819714744885762,4
199,0.398,-0.05178224667906761,3.178947368421053e-06,0.5954249352216721,0.9166666666666666,0.7787582685550054,4
200,0.4,0.01468779519200325,3.168421052631579e-06,0.38943900913000107,0.8333333333333333,0.5561056757966677,4
201,0.402,0.20813323557376862,3.157894736842105e-06,0.6983971893787384,1.0,0.8983971893787384,4
202,0.404,0.011702055111527443,3.147368421052632e-06,0.622974693775177,0.8333333333333333,0.7896413604418436,4
203,0.406,-0.04372728615999222,3.1368421052631582e-06,0.5037145465612411,0.8333333333333333,0.6703812132279078,4
204,0.408,0.014081204310059547,3.1263157894736846e-06,0.5624333173036575,0.75,0.7124333173036574,4
205,0.41,0.12476467341184616,3.115789473684211e-06,0.44665808975696564,0.9166666666666666,0.629991423090299,4
206,0.412,0.0032131716143339872,3.1052631578947372e-06,0.5833075195550919,0.5833333333333333,0.6999741862217586,4
207,0.414,-0.03741760551929474,3.094736842105263e-06,0.5911248475313187,1.0,0.7911248475313186,4
208,0.416,0.0030168727971613407,3.0842105263157895e-06,0.6489314064383507,0.75,0.7989314064383506,4
209,0.418,0.05688909441232681,3.0736842105263158e-06,0.49667417258024216,0.8333333333333333,0.6633408392469088,4
210,0.42,0.12501007318496704,3.0631578947368425e-06,0.23181260749697685,0.75,0.3818126074969768,4
211,0.422,0.054052356630563736,3.052631578947369e-06,0.5153196752071381,0.8333333333333333,0.6819863418738047,4
212,0.424,0.07574930787086487,3.042105263157895e-06,0.3654400259256363,0.9166666666666666,0.5487733592589696,4
213,0.426,0.06597358733415604,3.0315789473684215e-06,0.7121295034885406,0.8333333333333333,0.8787961701552073,4
214,0.428,0.029412491247057915,3.0210526315789474e-06,0.6031140238046646,0.9166666666666666,0.786447357137998,4
215,0.43,-0.049933820962905884,3.0105263157894737e-06,0.5448877364397049,0.9166666666666666,0.7282210697730382,4
216,0.432,-0.07905110716819763,3e-06,0.7967490702867508,1.0,0.9967490702867507,4
217,0.434,0.025414830073714256,2.9894736842105264e-06,0.2905796431005001,0.8333333333333333,0.45724630976716674,4
218,0.436,0.06984955072402954,2.9789473684210527e-06,0.4307402092963457,0.75,0.5807402092963457,4
219,0.438,0.03978080675005913,2.9684210526315795e-06,0.47045955806970596,0.75,0.6204595580697059,4
220,0.44,0.0849420502781868,2.957894736842106e-06,0.45170114655047655,0.8333333333333334,0.6183678132171432,4
221,0.442,0.010768800973892212,2.9473684210526317e-06,0.6133669838309288,0.9166666666666666,0.7967003171642622,4
222,0.444,0.02689387835562229,2.936842105263158e-06,0.5640183761715889,0.75,0.7140183761715888,4
223,0.446,2.4835269396561444e-09,2.9263157894736844e-06,0.5518689900636673,0.5833333333333333,0.668535656730334,4
224,0.448,0.07871049642562866,2.9157894736842107e-06,0.47810475155711174,0.9166666666666666,0.6614380848904451,4
225,0.45,-0.034105610102415085,2.905263157894737e-06,0.46121323853731155,0.8333333333333333,0.6278799052039782,4
226,0.452,0.07233575731515884,2.8947368421052634e-06,0.5715180188417435,0.6666666666666666,0.7048513521750768,4
227,0.454,0.0014504216378554702,2.88421052631579e-06,0.6444748342037201,0.6666666666666666,0.7778081675370534,4
228,0.456,-0.11645027250051498,2.8736842105263164e-06,0.5513752289116383,0.75,0.7013752289116382,4
229,0.458,-0.06153528764843941,2.8631578947368423e-06,0.7616581320762634,0.9166666666666666,0.9449914654095968,4
230,0.46,-0.010147495195269585,2.8526315789473687e-06,0.673424169421196,0.9166666666666666,0.8567575027545293,4
231,0.462,-0.08252611011266708,2.842105263157895e-06,0.662937805056572,0.75,0.8129378050565719,4
232,0.464,0.09825355559587479,2.8315789473684213e-06,0.6666778475046158,0.41666666666666663,0.750011180837949,4
233,0.466,0.028277887031435966,2.8210526315789476e-06,0.1174617251381278,0.75,0.26746172513812777,4
234,0.468,-2.384185791015625e-07,2.810526315789474e-06,0.6402186155319214,0.5,0.7402186155319214,4
235,0.47,-1.1424223345102291e-07,2.8000000000000003e-06,0.45363226532936096,0.5833333333333333,0.5702989319960277,4
236,0.472,-0.03945142775774002,2.789473684210526e-06,0.4748159125447273,1.0,0.6748159125447273,4
237,0.474,0.08390932530164719,2.7789473684210525e-06,0.6055510640144348,0.9166666666666666,0.7888843973477682,4
238,0.476,0.05369311198592186,2.7684210526315793e-06,0.6282233707606792,1.0,0.8282233707606792,4
239,0.478,0.03424401953816414,2.7578947368421056e-06,0.5640727207064629,0.75,0.7140727207064628,4
240,0.48,0.1078985407948494,2.747368421052632e-06,0.42025935277342796,0.9166666666666666,0.6035926861067613,4
241,0.482,0.028373118489980698,2.7368421052631583e-06,0.7150196433067322,0.75,0.8650196433067321,4
242,0.484,0.03850920870900154,2.7263157894736846e-06,0.6255933195352554,0.75,0.7755933195352553,4
243,0.486,0.0017299436731263995,2.7157894736842105e-06,0.6671528220176697,1.0,0.8671528220176696,4
244,0.488,0.1677885800600052,2.705263157894737e-06,0.6381364315748215,0.6666666666666666,0.7714697649081548,4
245,0.49,-0.08636438846588135,2.694736842105263e-06,0.6808472275733948,0.9166666666666666,0.8641805609067281,4
246,0.492,0.05682224780321121,2.68421052631579e-06,0.6300350725650787,0.6666666666666666,0.763368405898412,4
247,0.494,-0.24492330849170685,2.6736842105263162e-06,0.7774488776922226,0.75,0.9274488776922225,4
248,0.496,0.04841819033026695,2.6631578947368426e-06,0.601269856095314,0.75,0.7512698560953139,4
249,0.498,-0.11917554587125778,2.652631578947369e-06,0.5723053440451622,0.9166666666666666,0.7556386773784955,4
250,0.5,-0.08715111017227173,2.6421052631578948e-06,0.6036117374897003,0.6666666666666666,0.7369450708230336,4
251,0.502,0.08261165022850037,2.631578947368421e-06,0.7080683708190918,0.75,0.8580683708190917,4
252,0.504,0.16167163848876953,2.6210526315789474e-06,0.45781565457582474,0.75,0.6078156545758246,4
253,0.506,0.08595503866672516,2.6105263157894738e-06,0.740511879324913,1.0,0.940511879324913,4
254,0.508,-1.2914340175029793e-07,2.6e-06,0.2921147085726261,0.6666666666666666,0.4254480419059594,4
255,0.51,0.029266852885484695,2.589473684210527e-06,0.6744571626186371,0.75,0.824457162618637,4
256,0.512,0.02422153577208519,2.578947368421053e-06,0.5738603323698044,0.75,0.7238603323698043,4
257,0.514,0.10080031305551529,2.568421052631579e-06,0.628223218023777,0.75,0.7782232180237769,4
258,0.516,0.02687579207122326,2.5578947368421054e-06,0.5610573887825012,0.75,0.7110573887825011,4
259,0.518,0.036998897790908813,2.5473684210526317e-06,0.6503193527460098,0.75,0.8003193527460097,4
